x;y;layer1;layer2;voltage1;voltage2;current
4098.66;4405.27;GND;POWER;9.87239e-07;1.2803e-06;-0.000167024
4098.66;4405.27;POWER;BOTTOM_LAYER;1.2803e-06;1.30284e-06;-0.000167024
4098.66;4444.64;TOP_LAYER;GND;9.05447e-07;9.07471e-07;-1.4998e-05
4098.66;4444.64;GND;POWER;9.07471e-07;1.22144e-06;-0.000178941
4098.66;4444.64;POWER;BOTTOM_LAYER;1.22144e-06;1.24559e-06;-0.000178941
4098.66;4257.64;TOP_LAYER;GND;1.4317e-06;1.43016e-06;1.14056e-05
4098.66;4257.64;GND;POWER;1.43016e-06;2.02882e-06;-0.000341196
4098.66;4257.64;POWER;BOTTOM_LAYER;2.02882e-06;2.07487e-06;-0.000341196
4098.66;4283.23;TOP_LAYER;GND;1.2876e-06;1.2958e-06;-6.07326e-05
4098.66;4283.23;GND;POWER;1.2958e-06;1.75694e-06;-0.000262823
4098.66;4283.23;POWER;BOTTOM_LAYER;1.75694e-06;1.79241e-06;-0.000262823
4098.66;4308.82;TOP_LAYER;GND;1.19076e-06;1.19758e-06;-5.04906e-05
4098.66;4308.82;GND;POWER;1.19758e-06;1.52701e-06;-0.000187755
4098.66;4308.82;POWER;BOTTOM_LAYER;1.52701e-06;1.55235e-06;-0.000187755
4098.66;4334.41;TOP_LAYER;GND;1.19076e-06;1.19758e-06;-5.04906e-05
4098.66;4334.41;GND;POWER;1.19758e-06;1.52701e-06;-0.000187755
4098.66;4334.41;POWER;BOTTOM_LAYER;1.52701e-06;1.55235e-06;-0.000187755
4105.55;3392.87;TOP_LAYER;GND;4.19051e-05;4.19257e-05;-0.000152956
4105.55;3392.87;GND;POWER;4.19257e-05;4.18811e-05;2.54491e-05
4105.55;3392.87;POWER;BOTTOM_LAYER;4.18811e-05;4.18776e-05;2.54491e-05
4105.55;3516.1;TOP_LAYER;GND;12;12;6.25423e-07
4105.55;3516.1;GND;POWER;12;12;6.25427e-07
4105.55;3516.1;POWER;BOTTOM_LAYER;12;12;1.31613e-11
4105.55;3638.54;TOP_LAYER;GND;12;12;-3.67015e-07
4105.55;3638.54;GND;POWER;12;12;-3.67008e-07
4105.55;3638.54;POWER;BOTTOM_LAYER;12;12;1.31613e-11
4105.55;3664.13;TOP_LAYER;GND;12;12;5.7033e-07
4105.55;3664.13;GND;POWER;12;12;5.70334e-07
4105.55;3664.13;POWER;BOTTOM_LAYER;12;12;1.31613e-11
4105.55;3689.72;TOP_LAYER;GND;12;12;8.41782e-06
4105.55;3689.72;GND;POWER;12;12;8.41783e-06
4105.55;3689.72;POWER;BOTTOM_LAYER;12;12;2.63225e-11
4105.55;3715.31;TOP_LAYER;GND;12;12;7.26977e-06
4105.55;3715.31;GND;POWER;12;12;7.26977e-06
4105.55;3715.31;POWER;BOTTOM_LAYER;12;12;1.31613e-11
4113.43;3767.48;TOP_LAYER;GND;12;12;-7.1978e-06
4113.43;3767.48;GND;POWER;12;12;-7.19778e-06
4113.43;3767.48;POWER;BOTTOM_LAYER;12;12;1.31613e-11
4113.43;3793.07;TOP_LAYER;GND;12;12;-2.16064e-06
4113.43;3793.07;GND;POWER;12;12;-2.16063e-06
4113.43;3793.07;POWER;BOTTOM_LAYER;12;12;1.31613e-11
4113.43;3818.66;TOP_LAYER;GND;12;12;-9.2292e-07
4113.43;3818.66;GND;POWER;12;12;-9.22912e-07
4113.43;3818.66;POWER;BOTTOM_LAYER;12;12;1.31613e-11
4113.43;3844.25;TOP_LAYER;GND;12;12;-9.2292e-07
4113.43;3844.25;GND;POWER;12;12;-9.22912e-07
4113.43;3844.25;POWER;BOTTOM_LAYER;12;12;1.31613e-11
4113.43;3869.84;TOP_LAYER;GND;12;12;-2.41893e-06
4113.43;3869.84;GND;POWER;12;12;-2.41893e-06
4113.43;3869.84;POWER;BOTTOM_LAYER;12;12;1.31613e-11
4114.41;4221.22;TOP_LAYER;GND;1.12939e-06;1.32466e-06;-0.00144681
4114.41;4221.22;GND;POWER;1.32466e-06;2.36408e-06;-0.0005924
4114.41;4221.22;POWER;BOTTOM_LAYER;2.36408e-06;2.44404e-06;-0.0005924
4130.16;4063.74;TOP_LAYER;GND;2.33462e-06;2.63469e-06;-0.00222323
4130.16;4063.74;GND;POWER;2.63469e-06;5.30004e-06;-0.00151907
4130.16;4063.74;POWER;BOTTOM_LAYER;5.30004e-06;5.50507e-06;-0.00151907
4130.16;4091.3;TOP_LAYER;GND;2.15303e-06;2.25138e-06;-0.00072866
4130.16;4091.3;GND;POWER;2.25138e-06;4.18243e-06;-0.00110057
4130.16;4091.3;POWER;BOTTOM_LAYER;4.18243e-06;4.33097e-06;-0.00110057
4131.14;3392.87;TOP_LAYER;GND;4.32285e-05;4.3453e-05;-0.0016634
4131.14;3392.87;GND;POWER;4.3453e-05;4.31697e-05;0.000161494
4131.14;3392.87;POWER;BOTTOM_LAYER;4.31697e-05;4.31479e-05;0.000161494
4131.14;3516.1;TOP_LAYER;GND;12;12;3.91956e-07
4131.14;3516.1;GND;POWER;12;12;3.91967e-07
4131.14;3516.1;POWER;BOTTOM_LAYER;12;12;1.31613e-11
4131.14;3638.54;TOP_LAYER;GND;12;12;2.7989e-06
4131.14;3638.54;GND;POWER;12;12;2.79891e-06
4131.14;3638.54;POWER;BOTTOM_LAYER;12;12;1.31613e-11
4138.03;3421.02;TOP_LAYER;GND;4.28608e-05;4.28939e-05;-0.00024545
4138.03;3421.02;GND;POWER;4.28939e-05;4.2838e-05;3.18927e-05
4138.03;3421.02;POWER;BOTTOM_LAYER;4.2838e-05;4.28337e-05;3.18927e-05
4138.03;3460.39;TOP_LAYER;GND;4.28608e-05;4.27971e-05;0.000472172
4138.03;3460.39;GND;POWER;4.27971e-05;4.2558e-05;0.000136263
4138.03;3460.39;POWER;BOTTOM_LAYER;4.2558e-05;4.25396e-05;0.000136263
4140;4221.22;TOP_LAYER;GND;1.12939e-06;1.08784e-06;0.000307816
4140;4221.22;GND;POWER;1.08784e-06;1.92122e-06;-0.000474971
4140;4221.22;POWER;BOTTOM_LAYER;1.92122e-06;1.98533e-06;-0.000474971
4140.99;3767.48;TOP_LAYER;GND;12;12;-3.41471e-06
4140.99;3767.48;GND;POWER;12;12;-3.4147e-06
4140.99;3767.48;POWER;BOTTOM_LAYER;12;12;1.31613e-11
4140.99;3793.07;TOP_LAYER;GND;12;12;-2.16064e-06
4140.99;3793.07;GND;POWER;12;12;-2.16063e-06
4140.99;3793.07;POWER;BOTTOM_LAYER;12;12;1.31613e-11
4140.99;3818.66;TOP_LAYER;GND;12;12;-1.07259e-05
4140.99;3818.66;GND;POWER;12;12;-1.07259e-05
4140.99;3818.66;POWER;BOTTOM_LAYER;12;12;1.31613e-11
4140.99;3844.25;TOP_LAYER;GND;12;12;-9.2292e-07
4140.99;3844.25;GND;POWER;12;12;-9.22912e-07
4140.99;3844.25;POWER;BOTTOM_LAYER;12;12;1.31613e-11
4140.99;3869.84;TOP_LAYER;GND;12;12;-2.41893e-06
4140.99;3869.84;GND;POWER;12;12;-2.41893e-06
4140.99;3869.84;POWER;BOTTOM_LAYER;12;12;1.31613e-11
4155.75;4063.74;TOP_LAYER;GND;2.2729e-06;2.63469e-06;-0.00268053
4155.75;4063.74;GND;POWER;2.63469e-06;5.30004e-06;-0.00151907
4155.75;4063.74;POWER;BOTTOM_LAYER;5.30004e-06;5.50507e-06;-0.00151907
4155.75;4091.3;TOP_LAYER;GND;2.09372e-06;2.25138e-06;-0.00116812
4155.75;4091.3;GND;POWER;2.25138e-06;4.18243e-06;-0.00110057
4155.75;4091.3;POWER;BOTTOM_LAYER;4.18243e-06;4.33097e-06;-0.00110057
4155.75;4116.89;TOP_LAYER;GND;1.60584e-06;1.69189e-06;-0.000637514
4155.75;4116.89;GND;POWER;1.69189e-06;3.37786e-06;-0.000960893
4155.75;4116.89;POWER;BOTTOM_LAYER;3.37786e-06;3.50755e-06;-0.000960893
4156.73;3392.87;TOP_LAYER;GND;4.38522e-05;4.3453e-05;0.00295782
4156.73;3392.87;GND;POWER;4.3453e-05;4.31697e-05;0.000161494
4156.73;3392.87;POWER;BOTTOM_LAYER;4.31697e-05;4.31479e-05;0.000161494
4156.74;3516.1;TOP_LAYER;GND;12;12;3.91956e-07
4156.74;3516.1;GND;POWER;12;12;3.91967e-07
4156.74;3516.1;POWER;BOTTOM_LAYER;12;12;1.31613e-11
4156.73;3638.54;TOP_LAYER;GND;12;12;-9.26289e-08
4156.73;3638.54;GND;POWER;12;12;-9.26169e-08
4156.73;3638.54;POWER;BOTTOM_LAYER;12;12;1.31613e-11
4165.59;4221.22;TOP_LAYER;GND;3.36616e-07;2.90719e-07;0.000340054
4165.59;4221.22;GND;POWER;2.90719e-07;1.33927e-06;-0.000597604
4165.59;4221.22;POWER;BOTTOM_LAYER;1.33927e-06;1.41993e-06;-0.000597604
4166.58;3793.07;TOP_LAYER;GND;12;12;-2.67778e-05
4166.58;3793.07;GND;POWER;12;12;-2.67778e-05
4166.58;3793.07;POWER;BOTTOM_LAYER;12;12;1.31613e-11
4177.4;3421.02;TOP_LAYER;GND;4.40002e-05;4.40478e-05;-0.000352278
4177.4;3421.02;GND;POWER;4.40478e-05;4.40587e-05;-6.23127e-06
4177.4;3421.02;POWER;BOTTOM_LAYER;4.40587e-05;4.40595e-05;-6.23127e-06
4177.4;3460.39;TOP_LAYER;GND;4.40002e-05;4.39297e-05;0.000522242
4177.4;3460.39;GND;POWER;4.39297e-05;4.37222e-05;0.000118253
4177.4;3460.39;POWER;BOTTOM_LAYER;4.37222e-05;4.37063e-05;0.000118253
4182.33;3676.93;TOP_LAYER;GND;2.61694e-05;2.61694e-05;-0
4182.33;3676.93;GND;POWER;2.61694e-05;3.13762e-05;-0.00296752
4182.33;3676.93;POWER;BOTTOM_LAYER;3.13762e-05;3.17767e-05;-0.00296752
4191.18;3306.26;TOP_LAYER;GND;4.45891e-05;4.46148e-05;-0.000190616
4191.18;3306.26;GND;POWER;4.46148e-05;4.47133e-05;-5.61148e-05
4191.18;3306.26;POWER;BOTTOM_LAYER;4.47133e-05;4.47208e-05;-5.61148e-05
4191.18;3331.85;TOP_LAYER;GND;4.45891e-05;4.45407e-05;0.000358618
4191.18;3331.85;GND;POWER;4.45407e-05;4.45855e-05;-2.5564e-05
4191.18;3331.85;POWER;BOTTOM_LAYER;4.45855e-05;4.4589e-05;-2.5564e-05
4191.18;3357.44;TOP_LAYER;GND;4.44659e-05;4.45407e-05;-0.00055392
4191.18;3357.44;GND;POWER;4.45407e-05;4.45855e-05;-2.5564e-05
4191.18;3357.44;POWER;BOTTOM_LAYER;4.45855e-05;4.4589e-05;-2.5564e-05
4191.18;3551.93;TOP_LAYER;GND;12;12;5.06445e-08
4191.18;3551.93;GND;POWER;12;12;5.06426e-08
4191.18;3551.93;POWER;BOTTOM_LAYER;12;12;1.31613e-11
4191.18;3577.52;TOP_LAYER;GND;12;12;5.44402e-07
4191.18;3577.52;GND;POWER;12;12;5.44407e-07
4191.18;3577.52;POWER;BOTTOM_LAYER;12;12;1.31613e-11
4191.18;3603.11;TOP_LAYER;GND;12;12;6.40585e-07
4191.18;3603.11;GND;POWER;12;12;6.40581e-07
4191.18;3603.11;POWER;BOTTOM_LAYER;12;12;1.31613e-11
4191.18;4221.22;TOP_LAYER;GND;3.36616e-07;2.90719e-07;0.000340054
4191.18;4221.22;GND;POWER;2.90719e-07;1.33927e-06;-0.000597604
4191.18;4221.22;POWER;BOTTOM_LAYER;1.33927e-06;1.41993e-06;-0.000597604
4208.9;4257.64;TOP_LAYER;GND;-1.35273e-06;-1.82222e-06;0.0034785
4208.9;4257.64;GND;POWER;-1.82222e-06;2.71972e-07;-0.00119355
4208.9;4257.64;POWER;BOTTOM_LAYER;2.71972e-07;4.33064e-07;-0.00119355
4208.9;4283.23;TOP_LAYER;GND;-1.80414e-06;-2.21641e-06;0.00305455
4208.9;4283.23;GND;POWER;-2.21641e-06;-1.27307e-07;-0.00119065
4208.9;4283.23;POWER;BOTTOM_LAYER;-1.27307e-07;3.33937e-08;-0.00119065
4208.9;4308.82;TOP_LAYER;GND;-1.86045e-06;-2.04009e-06;0.00133103
4208.9;4308.82;GND;POWER;-2.04009e-06;-4.45614e-07;-0.000908747
4208.9;4308.82;POWER;BOTTOM_LAYER;-4.45614e-07;-3.22961e-07;-0.000908747
4208.9;4334.41;TOP_LAYER;GND;-1.86045e-06;-2.04009e-06;0.00133103
4208.9;4334.41;GND;POWER;-2.04009e-06;-4.45614e-07;-0.000908747
4208.9;4334.41;POWER;BOTTOM_LAYER;-4.45614e-07;-3.22961e-07;-0.000908747
4208.9;4360;TOP_LAYER;GND;-1.73362e-06;-2.0592e-06;0.0024123
4208.9;4360;GND;POWER;-2.0592e-06;-5.06366e-07;-0.000885013
4208.9;4360;POWER;BOTTOM_LAYER;-5.06366e-07;-3.86917e-07;-0.000885013
4208.9;4385.59;TOP_LAYER;GND;-1.80404e-06;-1.93389e-06;0.000962092
4208.9;4385.59;GND;POWER;-1.93389e-06;-6.49305e-07;-0.000732127
4208.9;4385.59;POWER;BOTTOM_LAYER;-6.49305e-07;-5.50491e-07;-0.000732127
4208.9;4411.18;TOP_LAYER;GND;-1.80404e-06;-1.93389e-06;0.000962092
4208.9;4411.18;GND;POWER;-1.93389e-06;-6.49305e-07;-0.000732127
4208.9;4411.18;POWER;BOTTOM_LAYER;-6.49305e-07;-5.50491e-07;-0.000732127
4208.9;4436.77;TOP_LAYER;GND;-1.88458e-06;-2.1295e-06;0.00181463
4208.9;4436.77;GND;POWER;-2.1295e-06;-6.56926e-07;-0.00083927
4208.9;4436.77;POWER;BOTTOM_LAYER;-6.56926e-07;-5.4365e-07;-0.00083927
4208.9;4462.36;TOP_LAYER;GND;-1.92737e-06;-2.05466e-06;0.00094317
4208.9;4462.36;GND;POWER;-2.05466e-06;-7.38728e-07;-0.000749996
4208.9;4462.36;POWER;BOTTOM_LAYER;-7.38728e-07;-6.37502e-07;-0.000749996
4216.77;3421.02;TOP_LAYER;GND;4.53138e-05;4.53498e-05;-0.000267154
4216.77;3421.02;GND;POWER;4.53498e-05;4.5327e-05;1.30152e-05
4216.77;3421.02;POWER;BOTTOM_LAYER;4.5327e-05;4.53253e-05;1.30152e-05
4216.77;3460.39;TOP_LAYER;GND;4.53138e-05;4.51756e-05;0.00102388
4216.77;3460.39;GND;POWER;4.51756e-05;4.47976e-05;0.000215428
4216.77;3460.39;POWER;BOTTOM_LAYER;4.47976e-05;4.47685e-05;0.000215428
4220.71;3918.07;TOP_LAYER;GND;12;12;4.41296e-06
4220.71;3918.07;GND;POWER;12;12;4.41297e-06
4220.71;3918.07;POWER;BOTTOM_LAYER;12;12;1.31613e-11
4220.71;3943.66;TOP_LAYER;GND;12;12;7.03019e-06
4220.71;3943.66;GND;POWER;12;12;7.03019e-06
4220.71;3943.66;POWER;BOTTOM_LAYER;12;12;1.31613e-11
4220.71;3969.25;TOP_LAYER;GND;12;12;7.03019e-06
4220.71;3969.25;GND;POWER;12;12;7.03019e-06
4220.71;3969.25;POWER;BOTTOM_LAYER;12;12;1.31613e-11
4248.27;3918.07;TOP_LAYER;GND;12;12;6.79484e-06
4248.27;3918.07;GND;POWER;12;12;6.79485e-06
4248.27;3918.07;POWER;BOTTOM_LAYER;12;12;1.31613e-11
4248.27;3943.66;TOP_LAYER;GND;12;12;8.10811e-06
4248.27;3943.66;GND;POWER;12;12;8.10812e-06
4248.27;3943.66;POWER;BOTTOM_LAYER;12;12;1.31613e-11
4248.27;3969.25;TOP_LAYER;GND;12;12;8.10811e-06
4248.27;3969.25;GND;POWER;12;12;8.10812e-06
4248.27;3969.25;POWER;BOTTOM_LAYER;12;12;1.31613e-11
4256.14;3421.02;TOP_LAYER;GND;4.67725e-05;4.68044e-05;-0.000235831
4256.14;3421.02;GND;POWER;4.68044e-05;4.67552e-05;2.80188e-05
4256.14;3421.02;POWER;BOTTOM_LAYER;4.67552e-05;4.67514e-05;2.80188e-05
4256.14;3460.39;TOP_LAYER;GND;4.67725e-05;4.66047e-05;0.00124369
4256.14;3460.39;GND;POWER;4.66047e-05;4.61301e-05;0.00027046
4256.14;3460.39;POWER;BOTTOM_LAYER;4.61301e-05;4.60936e-05;0.00027046
4259.1;3888.54;TOP_LAYER;GND;1.09687e-05;1.09687e-05;-1.25516e-17
4259.1;3888.54;GND;POWER;1.09687e-05;1.17854e-05;-0.000465448
4259.1;3888.54;POWER;BOTTOM_LAYER;1.17854e-05;1.18482e-05;-0.000465448
4264.02;3306.26;TOP_LAYER;GND;4.74295e-05;4.74605e-05;-0.000229814
4264.02;3306.26;GND;POWER;4.74605e-05;4.76573e-05;-0.000112161
4264.02;3306.26;POWER;BOTTOM_LAYER;4.76573e-05;4.76724e-05;-0.000112161
4264.02;3331.85;TOP_LAYER;GND;4.74295e-05;4.73885e-05;0.000303365
4264.02;3331.85;GND;POWER;4.73885e-05;4.74804e-05;-5.23454e-05
4264.02;3331.85;POWER;BOTTOM_LAYER;4.74804e-05;4.74874e-05;-5.23454e-05
4264.02;3357.44;TOP_LAYER;GND;4.73448e-05;4.73885e-05;-0.000323842
4264.02;3357.44;GND;POWER;4.73885e-05;4.74804e-05;-5.23454e-05
4264.02;3357.44;POWER;BOTTOM_LAYER;4.74804e-05;4.74874e-05;-5.23454e-05
4264.02;3551.93;TOP_LAYER;GND;12;12;1.555e-07
4264.02;3551.93;GND;POWER;12;12;1.55498e-07
4264.02;3551.93;POWER;BOTTOM_LAYER;12;12;1.31613e-11
4264.02;3577.52;TOP_LAYER;GND;12;12;-4.01287e-08
4264.02;3577.52;GND;POWER;12;12;-4.01257e-08
4264.02;3577.52;POWER;BOTTOM_LAYER;12;12;1.31613e-11
4264.02;3603.11;TOP_LAYER;GND;12;12;-3.40745e-08
4264.02;3603.11;GND;POWER;12;12;-3.40624e-08
4264.02;3603.11;POWER;BOTTOM_LAYER;12;12;1.31613e-11
4277.8;3674.96;TOP_LAYER;GND;2.59957e-05;2.59957e-05;5.02062e-17
4277.8;3674.96;GND;POWER;2.59957e-05;2.0745e-05;0.0029925
4277.8;3674.96;POWER;BOTTOM_LAYER;2.0745e-05;2.03412e-05;0.0029925
4295.51;3421.02;TOP_LAYER;GND;4.84137e-05;4.84337e-05;-0.000147974
4295.51;3421.02;GND;POWER;4.84337e-05;4.83875e-05;2.63191e-05
4295.51;3421.02;POWER;BOTTOM_LAYER;4.83875e-05;4.83839e-05;2.63191e-05
4295.51;3460.39;TOP_LAYER;GND;4.84137e-05;4.83129e-05;0.000747026
4295.51;3460.39;GND;POWER;4.83129e-05;4.79122e-05;0.000228369
4295.51;3460.39;POWER;BOTTOM_LAYER;4.79122e-05;4.78814e-05;0.000228369
4298.47;3392.87;TOP_LAYER;GND;4.86807e-05;4.86972e-05;-0.000122253
4298.47;3392.87;GND;POWER;4.86972e-05;4.8809e-05;-6.36684e-05
4298.47;3392.87;POWER;BOTTOM_LAYER;4.8809e-05;4.88176e-05;-6.36684e-05
4298.47;3516.1;TOP_LAYER;GND;12;12;-2.14134e-08
4298.47;3516.1;GND;POWER;12;12;-2.13982e-08
4298.47;3516.1;POWER;BOTTOM_LAYER;12;12;1.31613e-11
4298.47;3638.54;TOP_LAYER;GND;12;12;-1.26111e-07
4298.47;3638.54;GND;POWER;12;12;-1.26106e-07
4298.47;3638.54;POWER;BOTTOM_LAYER;12;12;1.31613e-11
4304.37;4078.5;TOP_LAYER;GND;12;12;5.65738e-06
4304.37;4078.5;GND;POWER;12;12;5.6574e-06
4304.37;4078.5;POWER;BOTTOM_LAYER;12;12;-3.27788e-06
4304.37;4104.09;TOP_LAYER;GND;12;12;3.33989e-06
4304.37;4104.09;GND;POWER;12;12;3.3399e-06
4304.37;4104.09;POWER;BOTTOM_LAYER;12;12;1.20658e-05
4304.37;4129.68;TOP_LAYER;GND;12;12;3.33989e-06
4304.37;4129.68;GND;POWER;12;12;3.3399e-06
4304.37;4129.68;POWER;BOTTOM_LAYER;12;12;-2.94323e-06
4304.37;4155.27;TOP_LAYER;GND;12;12;1.50673e-06
4304.37;4155.27;GND;POWER;12;12;1.50673e-06
4304.37;4155.27;POWER;BOTTOM_LAYER;12;12;-2.2291e-06
4304.37;4180.86;TOP_LAYER;GND;12;12;2.11249e-06
4304.37;4180.86;GND;POWER;12;12;2.11249e-06
4304.37;4180.86;POWER;BOTTOM_LAYER;12;12;7.58589e-06
4304.37;4206.45;TOP_LAYER;GND;12;12;2.11249e-06
4304.37;4206.45;GND;POWER;12;12;2.11249e-06
4304.37;4206.45;POWER;BOTTOM_LAYER;12;12;-2.74362e-06
4307.33;3767.48;TOP_LAYER;GND;12;12;-1.49321e-05
4307.33;3767.48;GND;POWER;12;12;-1.49321e-05
4307.33;3767.48;POWER;BOTTOM_LAYER;12;12;-1.6581e-05
4307.33;3793.07;TOP_LAYER;GND;12;12;6.17053e-07
4307.33;3793.07;GND;POWER;12;12;6.1707e-07
4307.33;3793.07;POWER;BOTTOM_LAYER;12;12;-2.02977e-06
4324.06;3392.87;TOP_LAYER;GND;5.03033e-05;5.03474e-05;-0.000326629
4324.06;3392.87;GND;POWER;5.03474e-05;5.05506e-05;-0.000115836
4324.06;3392.87;POWER;BOTTOM_LAYER;5.05506e-05;5.05663e-05;-0.000115836
4324.06;3516.1;TOP_LAYER;GND;12;12;1.74913e-08
4324.06;3516.1;GND;POWER;12;12;1.74933e-08
4324.06;3516.1;POWER;BOTTOM_LAYER;12;12;1.31613e-11
4324.06;3638.54;TOP_LAYER;GND;12;12;-5.45403e-07
4324.06;3638.54;GND;POWER;12;12;-5.45391e-07
4324.06;3638.54;POWER;BOTTOM_LAYER;12;12;1.31613e-11
4331.93;4078.5;TOP_LAYER;GND;12;12;4.58193e-06
4331.93;4078.5;GND;POWER;12;12;4.58194e-06
4331.93;4078.5;POWER;BOTTOM_LAYER;12;12;-1.96512e-06
4331.93;4104.09;TOP_LAYER;GND;12;12;2.79821e-06
4331.93;4104.09;GND;POWER;12;12;2.79822e-06
4331.93;4104.09;POWER;BOTTOM_LAYER;12;12;1.19399e-05
4331.93;4129.68;TOP_LAYER;GND;12;12;2.79821e-06
4331.93;4129.68;GND;POWER;12;12;2.79822e-06
4331.93;4129.68;POWER;BOTTOM_LAYER;12;12;-3.73884e-06
4331.93;4155.27;TOP_LAYER;GND;12;12;1.1897e-06
4331.93;4155.27;GND;POWER;12;12;1.18971e-06
4331.93;4155.27;POWER;BOTTOM_LAYER;12;12;-1.77594e-06
4331.93;4180.86;TOP_LAYER;GND;12;12;1.91119e-06
4331.93;4180.86;GND;POWER;12;12;1.9112e-06
4331.93;4180.86;POWER;BOTTOM_LAYER;12;12;6.75656e-06
4331.93;4206.45;TOP_LAYER;GND;12;12;1.91119e-06
4331.93;4206.45;GND;POWER;12;12;1.9112e-06
4331.93;4206.45;POWER;BOTTOM_LAYER;12;12;-1.7539e-06
4332.92;3767.48;TOP_LAYER;GND;12;12;-1.5133e-05
4332.92;3767.48;GND;POWER;12;12;-1.5133e-05
4332.92;3767.48;POWER;BOTTOM_LAYER;12;12;-1.34321e-05
4332.92;3793.07;TOP_LAYER;GND;12;12;-1.52761e-05
4332.92;3793.07;GND;POWER;12;12;-1.52761e-05
4332.92;3793.07;POWER;BOTTOM_LAYER;12;12;-4.25652e-06
4332.92;3818.66;TOP_LAYER;GND;12;12;-5.56047e-06
4332.92;3818.66;GND;POWER;12;12;-5.56046e-06
4332.92;3818.66;POWER;BOTTOM_LAYER;12;12;8.32077e-06
4332.92;3844.25;TOP_LAYER;GND;12;12;3.08691e-06
4332.92;3844.25;GND;POWER;12;12;3.08692e-06
4332.92;3844.25;POWER;BOTTOM_LAYER;12;12;-2.13306e-05
4332.92;3869.84;TOP_LAYER;GND;12;12;7.171e-06
4332.92;3869.84;GND;POWER;12;12;7.17102e-06
4332.92;3869.84;POWER;BOTTOM_LAYER;12;12;1.09952e-05
4332.92;3895.43;TOP_LAYER;GND;12;12;2.41181e-06
4332.92;3895.43;GND;POWER;12;12;2.41182e-06
4332.92;3895.43;POWER;BOTTOM_LAYER;12;12;4.55445e-06
4334.88;3421.02;TOP_LAYER;GND;5.01062e-05;5.01316e-05;-0.000188489
4334.88;3421.02;GND;POWER;5.01316e-05;5.00757e-05;3.18779e-05
4334.88;3421.02;POWER;BOTTOM_LAYER;5.00757e-05;5.00714e-05;3.18779e-05
4334.88;3460.39;TOP_LAYER;GND;5.01062e-05;5.0056e-05;0.000371743
4334.88;3460.39;GND;POWER;5.0056e-05;4.96679e-05;0.000221222
4334.88;3460.39;POWER;BOTTOM_LAYER;4.96679e-05;4.9638e-05;0.000221222
4349.65;3392.87;TOP_LAYER;GND;5.03033e-05;5.03474e-05;-0.000326629
4349.65;3392.87;GND;POWER;5.03474e-05;5.05506e-05;-0.000115836
4349.65;3392.87;POWER;BOTTOM_LAYER;5.05506e-05;5.05663e-05;-0.000115836
4349.65;3516.1;TOP_LAYER;GND;12;12;1.74913e-08
4349.65;3516.1;GND;POWER;12;12;1.74933e-08
4349.65;3516.1;POWER;BOTTOM_LAYER;12;12;1.31613e-11
4349.65;3638.54;TOP_LAYER;GND;12;12;7.13748e-07
4349.65;3638.54;GND;POWER;12;12;7.13756e-07
4349.65;3638.54;POWER;BOTTOM_LAYER;12;12;1.31613e-11
4349.65;3664.13;TOP_LAYER;GND;12;12;1.52406e-06
4349.65;3664.13;GND;POWER;12;12;1.52407e-06
4349.65;3664.13;POWER;BOTTOM_LAYER;12;12;1.31613e-11
4349.65;3689.72;TOP_LAYER;GND;12;12;2.42357e-06
4349.65;3689.72;GND;POWER;12;12;2.42358e-06
4349.65;3689.72;POWER;BOTTOM_LAYER;12;12;1.31613e-11
4349.65;3715.31;TOP_LAYER;GND;12;12;4.48762e-06
4349.65;3715.31;GND;POWER;12;12;4.48763e-06
4349.65;3715.31;POWER;BOTTOM_LAYER;12;12;1.31613e-11
4359.49;4078.5;TOP_LAYER;GND;12;12;3.44389e-06
4359.49;4078.5;GND;POWER;12;12;3.4439e-06
4359.49;4078.5;POWER;BOTTOM_LAYER;12;12;-1.1482e-06
4359.49;4104.09;TOP_LAYER;GND;12;12;2.18378e-06
4359.49;4104.09;GND;POWER;12;12;2.18379e-06
4359.49;4104.09;POWER;BOTTOM_LAYER;12;12;8.31767e-06
4359.49;4129.68;TOP_LAYER;GND;12;12;2.18378e-06
4359.49;4129.68;GND;POWER;12;12;2.18379e-06
4359.49;4129.68;POWER;BOTTOM_LAYER;12;12;-2.57249e-06
4359.49;4155.27;TOP_LAYER;GND;12;12;7.62813e-07
4359.49;4155.27;GND;POWER;12;12;7.62818e-07
4359.49;4155.27;POWER;BOTTOM_LAYER;12;12;-1.2836e-06
4359.49;4180.86;TOP_LAYER;GND;12;12;1.57634e-06
4359.49;4180.86;GND;POWER;12;12;1.57635e-06
4359.49;4180.86;POWER;BOTTOM_LAYER;12;12;5.00502e-06
4359.49;4206.45;TOP_LAYER;GND;12;12;1.57634e-06
4359.49;4206.45;GND;POWER;12;12;1.57635e-06
4359.49;4206.45;POWER;BOTTOM_LAYER;12;12;-1.26353e-06
4360.48;3793.07;TOP_LAYER;GND;12;12;-7.87184e-06
4360.48;3793.07;GND;POWER;12;12;-7.87184e-06
4360.48;3793.07;POWER;BOTTOM_LAYER;12;12;-6.02025e-06
4360.48;3818.66;TOP_LAYER;GND;12;12;-1.49337e-06
4360.48;3818.66;GND;POWER;12;12;-1.49336e-06
4360.48;3818.66;POWER;BOTTOM_LAYER;12;12;1.02795e-05
4360.48;3844.25;TOP_LAYER;GND;12;12;-1.49337e-06
4360.48;3844.25;GND;POWER;12;12;-1.49336e-06
4360.48;3844.25;POWER;BOTTOM_LAYER;12;12;-1.62464e-05
